dataset,model,paradigm,task,group_col,group_value,n,mae,mse,median_ae,p90_ae,bias,n_cases
BPI20TravelPermitData,gemma-2-2b,llm,NT,relative_prefix_bucket,60-80%,392,0.5892515343715489,1.0716475883800562,0.31996458023786545,1.4087498515844352,-0.552609883557366,373
BPI20TravelPermitData,gemma-2-2b,llm,NT,relative_prefix_bucket,80-100%,451,0.557834269689807,0.7565456182422076,0.38121752033475786,0.9332271814346313,-0.3581253574278821,421
BPI20TravelPermitData,llama32-1b,llm,NT,relative_prefix_bucket,0-20%,322,0.36731885586899954,0.26954606176282825,0.3761674165725708,0.5345712694572287,-0.3102277496884583,309
BPI20TravelPermitData,llama32-1b,llm,NT,relative_prefix_bucket,20-40%,403,0.518776155982534,1.1751541415368385,0.22717595100402832,1.087763804197312,-0.2156721977381239,379
BPI20TravelPermitData,llama32-1b,llm,NT,relative_prefix_bucket,40-60%,432,0.5753558784565905,1.9054252231874111,0.18009649962186813,1.1016559299081572,-0.2224321150645631,408
BPI20TravelPermitData,llama32-1b,llm,NT,relative_prefix_bucket,60-80%,392,0.4237310119134811,0.7740512399562887,0.15813073143363,1.1156921912450348,-0.29621157209312887,373
BPI20TravelPermitData,llama32-1b,llm,NT,relative_prefix_bucket,80-100%,451,0.45250475943551094,0.7533773202327791,0.22527256608009338,1.0613361299037933,-0.2750313336075079,421
BPI20TravelPermitData,rnn,sequence,NT,relative_prefix_bucket,0-20%,322,0.23014179317812836,0.21658681643968483,0.13742128014564514,0.45305832624435455,0.040025469447885244,309
BPI20TravelPermitData,rnn,sequence,NT,relative_prefix_bucket,20-40%,403,0.5355506536250971,1.3032914739386476,0.25161702930927277,1.0595745861530306,-0.23720689840290105,379
BPI20TravelPermitData,rnn,sequence,NT,relative_prefix_bucket,40-60%,432,0.5567254235028047,1.8483262463244656,0.222055584192276,1.0524043008685116,-0.32561622330535167,408
BPI20TravelPermitData,rnn,sequence,NT,relative_prefix_bucket,60-80%,392,0.47562018784988974,1.029564935565091,0.1811043620109558,1.3501371175050745,-0.3281164264938395,373
BPI20TravelPermitData,rnn,sequence,NT,relative_prefix_bucket,80-100%,451,0.39951315952904787,0.9348622241906678,0.11208070814609528,0.8097858726978302,-0.22098253970550674,421
BPI20TravelPermitData,saprpt,tabular_fm,NT,relative_prefix_bucket,0-20%,322,0.1462529460532209,0.18833289139324735,0.03329840302467346,0.2364167682826519,0.014582089635815402,309
BPI20TravelPermitData,saprpt,tabular_fm,NT,relative_prefix_bucket,20-40%,403,0.505006264428095,1.2471781468214633,0.15331929922103882,1.332389973849058,-0.057485967897925594,379
BPI20TravelPermitData,saprpt,tabular_fm,NT,relative_prefix_bucket,40-60%,432,0.6110536512418615,1.9764434827324053,0.1463724672794342,1.4008951574563984,-0.10937664443109599,408
BPI20TravelPermitData,saprpt,tabular_fm,NT,relative_prefix_bucket,60-80%,392,0.43171446993994544,0.8593930605885652,0.14135605096817017,1.3820349391549827,-0.14836644033701823,373
BPI20TravelPermitData,saprpt,tabular_fm,NT,relative_prefix_bucket,80-100%,451,0.42887989913388064,0.871492081980297,0.13337823748588562,1.0137816369533539,-0.06875228377352334,421
BPI20TravelPermitData,tabpfn3,tabular_fm,NT,relative_prefix_bucket,0-20%,322,0.13361380822806163,0.1542752698704291,0.02306152880191803,0.2728471570648253,0.004042318232519471,309
BPI20TravelPermitData,tabpfn3,tabular_fm,NT,relative_prefix_bucket,20-40%,403,0.5004845219106753,1.2291697756730344,0.15521104633808136,1.2022772550582885,-0.08214670274939351,379
BPI20TravelPermitData,tabpfn3,tabular_fm,NT,relative_prefix_bucket,40-60%,432,0.6101446575668417,2.0532974902754417,0.14434566348791122,1.4125256508588793,-0.11312885192994683,408
BPI20TravelPermitData,tabpfn3,tabular_fm,NT,relative_prefix_bucket,60-80%,392,0.4134169214129524,0.799901725917158,0.12344697117805481,1.3078742720186713,-0.1736944653854078,373
BPI20TravelPermitData,tabpfn3,tabular_fm,NT,relative_prefix_bucket,80-100%,451,0.4236535526143011,0.7252909447288853,0.12136030197143555,1.4758371412754059,0.013001287351888987,421
BPI20TravelPermitData,transformer,sequence,NT,relative_prefix_bucket,0-20%,322,0.15316363253272053,0.1670841586431818,0.047184839844703674,0.29648015014827284,-0.01892969025998891,309
BPI20TravelPermitData,transformer,sequence,NT,relative_prefix_bucket,20-40%,403,0.5076668972433164,1.0837500516031948,0.22188185155391693,1.1756726160645485,-0.12829675892207346,379
BPI20TravelPermitData,transformer,sequence,NT,relative_prefix_bucket,40-60%,432,0.5928259864902228,1.7786624535471194,0.2410610243678093,1.1803948134183888,-0.23326397103179866,408
BPI20TravelPermitData,transformer,sequence,NT,relative_prefix_bucket,60-80%,392,0.42168818382612827,0.7613252734641439,0.20507824420928955,1.0396697729825974,-0.33627038009284177,373
BPI20TravelPermitData,transformer,sequence,NT,relative_prefix_bucket,80-100%,451,0.4266765991704923,0.7261536647105825,0.20681746304035187,0.9749023020267487,-0.28468150839399536,421
