dataset,model,paradigm,group_col,group_value,n,accuracy,error_rate,n_cases
BPI20RequestForPayment,rnn,sequence,true_next_activity_frequency_bucket,"next_freq_(1219.0, 1288.0]",374,0.9812834224598931,0.018716577540106916,374
BPI20RequestForPayment,saprpt,tabular_fm,true_next_activity_frequency_bucket,"next_freq_(0.999, 1190.0]",615,0.6617886178861788,0.3382113821138212,517
BPI20RequestForPayment,saprpt,tabular_fm,true_next_activity_frequency_bucket,"next_freq_(1190.0, 1196.0]",653,1.0,0.0,560
BPI20RequestForPayment,saprpt,tabular_fm,true_next_activity_frequency_bucket,"next_freq_(1196.0, 1219.0]",358,0.17039106145251395,0.8296089385474861,356
BPI20RequestForPayment,saprpt,tabular_fm,true_next_activity_frequency_bucket,"next_freq_(1219.0, 1288.0]",374,0.9786096256684492,0.021390374331550777,374
BPI20RequestForPayment,tabpfn3,tabular_fm,true_next_activity_frequency_bucket,"next_freq_(0.999, 1190.0]",615,0.697560975609756,0.30243902439024395,517
BPI20RequestForPayment,tabpfn3,tabular_fm,true_next_activity_frequency_bucket,"next_freq_(1190.0, 1196.0]",653,1.0,0.0,560
BPI20RequestForPayment,tabpfn3,tabular_fm,true_next_activity_frequency_bucket,"next_freq_(1196.0, 1219.0]",358,0.0670391061452514,0.9329608938547486,356
BPI20RequestForPayment,tabpfn3,tabular_fm,true_next_activity_frequency_bucket,"next_freq_(1219.0, 1288.0]",374,0.9331550802139037,0.0668449197860963,374
BPI20RequestForPayment,transformer,sequence,true_next_activity_frequency_bucket,"next_freq_(0.999, 1190.0]",615,0.6699186991869919,0.3300813008130081,517
BPI20RequestForPayment,transformer,sequence,true_next_activity_frequency_bucket,"next_freq_(1190.0, 1196.0]",653,1.0,0.0,560
BPI20RequestForPayment,transformer,sequence,true_next_activity_frequency_bucket,"next_freq_(1196.0, 1219.0]",358,1.0,0.0,356
BPI20RequestForPayment,transformer,sequence,true_next_activity_frequency_bucket,"next_freq_(1219.0, 1288.0]",374,0.9786096256684492,0.021390374331550777,374
