dataset,model,paradigm,task,group_col,group_value,n,mae,mse,median_ae,p90_ae,bias,n_cases
BPI20RequestForPayment,saprpt,tabular_fm,NT,branching_entropy_bucket,"branch_ent_(0.575, 1.083]",408,0.7745585435899842,1.4511692501404982,0.429543511942029,1.8477930545806889,-0.28938202624718257,398
BPI20RequestForPayment,tabpfn3,tabular_fm,NT,branching_entropy_bucket,"branch_ent_(-0.001, 0.0179]",680,0.09876524523886687,0.04262271269666038,0.004509091377258301,0.21986016631126404,0.06711174436461399,591
BPI20RequestForPayment,tabpfn3,tabular_fm,NT,branching_entropy_bucket,"branch_ent_(0.0179, 0.0254]",335,0.9153190809079627,1.972287970720843,0.5810922086238861,1.711572325229645,-0.09338298921348222,335
BPI20RequestForPayment,tabpfn3,tabular_fm,NT,branching_entropy_bucket,"branch_ent_(0.0254, 0.575]",577,0.29938158855177915,0.5174633626253445,0.01316601037979126,1.0079374134540553,-0.08238895119295377,501
BPI20RequestForPayment,tabpfn3,tabular_fm,NT,branching_entropy_bucket,"branch_ent_(0.575, 1.083]",408,0.7757436083407169,1.4332474607170917,0.4751100242137909,1.8620275624096396,-0.29130385582524754,398
BPI20RequestForPayment,transformer,sequence,NT,branching_entropy_bucket,"branch_ent_(-0.001, 0.0179]",680,0.16189788525088636,0.07088845475294021,0.07119645923376083,0.4180217728018761,0.013156800832845927,591
BPI20RequestForPayment,transformer,sequence,NT,branching_entropy_bucket,"branch_ent_(0.0179, 0.0254]",335,0.959962680289494,2.082522289428023,0.6542717516422272,1.7905183315277111,-0.11534954706318121,335
BPI20RequestForPayment,transformer,sequence,NT,branching_entropy_bucket,"branch_ent_(0.0254, 0.575]",577,0.3282544245084738,0.5721172644293276,0.052168428897857666,1.0178835973143574,-0.21007166904731422,501
BPI20RequestForPayment,transformer,sequence,NT,branching_entropy_bucket,"branch_ent_(0.575, 1.083]",408,0.8051548196378338,1.4630553453602304,0.5561424046754837,1.801697187125683,-0.25969451049733083,398
BPI20TravelPermitData,gemma-2-2b,llm,NT,branching_entropy_bucket,"branch_ent_(-0.001, 0.603]",496,0.34962487954720517,0.1862972357153422,0.32867324352264404,0.5277208345942199,-0.3359076514825574,458
BPI20TravelPermitData,gemma-2-2b,llm,NT,branching_entropy_bucket,"branch_ent_(0.603, 1.167]",560,0.3550734934083136,0.26092727516767916,0.2934707757085562,0.5827710788697005,-0.3359671440073206,506
BPI20TravelPermitData,gemma-2-2b,llm,NT,branching_entropy_bucket,"branch_ent_(1.167, 1.813]",569,0.5761893211470291,0.9344152135892813,0.3518283814191818,1.151166701316833,-0.4396742283581856,509
BPI20TravelPermitData,gemma-2-2b,llm,NT,branching_entropy_bucket,"branch_ent_(1.813, 2.322]",375,1.1046356472431993,3.8364432094555765,0.5666844546794891,2.9380957603454605,-0.6804010584860419,352
BPI20TravelPermitData,llama32-1b,llm,NT,branching_entropy_bucket,"branch_ent_(-0.001, 0.603]",496,0.30108626452208903,0.16142513680155654,0.2983217239379883,0.49473581928759813,-0.281908231692092,458
BPI20TravelPermitData,llama32-1b,llm,NT,branching_entropy_bucket,"branch_ent_(0.603, 1.167]",560,0.21760006626219755,0.15788675773359617,0.1370004490017891,0.4481565963476897,-0.09007506412869719,506
BPI20TravelPermitData,llama32-1b,llm,NT,branching_entropy_bucket,"branch_ent_(1.167, 1.813]",569,0.43931838393052597,0.8929810924650412,0.1745706619694829,0.9431031882762909,-0.3342121903304181,509
BPI20TravelPermitData,llama32-1b,llm,NT,branching_entropy_bucket,"branch_ent_(1.813, 2.322]",375,1.1330997876087203,3.6003632294261125,0.7569027543067932,2.4176223039627085,-0.3803165796911344,352
BPI20TravelPermitData,rnn,sequence,NT,branching_entropy_bucket,"branch_ent_(-0.001, 0.603]",496,0.15250798080805614,0.07120876351085438,0.10593132674694061,0.28548601642251015,-0.021018789301442374,458
BPI20TravelPermitData,rnn,sequence,NT,branching_entropy_bucket,"branch_ent_(0.603, 1.167]",560,0.24937937705004254,0.1936718120326261,0.1552756428718567,0.5326484471559526,-0.08253632272951239,506
BPI20TravelPermitData,rnn,sequence,NT,branching_entropy_bucket,"branch_ent_(1.167, 1.813]",569,0.4435940552952983,0.9721950221452952,0.17871379852294922,0.8494328439235685,-0.21434294108812074,509
BPI20TravelPermitData,rnn,sequence,NT,branching_entropy_bucket,"branch_ent_(1.813, 2.322]",375,1.1449602006943898,4.057871856304539,0.5399704426527023,3.0343431860208545,-0.7281342886763935,352
BPI20TravelPermitData,saprpt,tabular_fm,NT,branching_entropy_bucket,"branch_ent_(-0.001, 0.603]",496,0.111748333624658,0.05482595472296393,0.04225903004407883,0.25323495268821716,0.030288342962458338,458
BPI20TravelPermitData,saprpt,tabular_fm,NT,branching_entropy_bucket,"branch_ent_(0.603, 1.167]",560,0.15912390845062743,0.1317412152097894,0.08024128526449203,0.27565800398588186,-0.0065218086304542205,506
BPI20TravelPermitData,saprpt,tabular_fm,NT,branching_entropy_bucket,"branch_ent_(1.167, 1.813]",569,0.45603287171593726,1.0887992171305267,0.1316950023174286,1.1045090854167934,-0.2039837824521989,509
BPI20TravelPermitData,saprpt,tabular_fm,NT,branching_entropy_bucket,"branch_ent_(1.813, 2.322]",375,1.2619301094384865,3.804024183612171,0.9500175565481186,2.2010080337524416,-0.1338482139982904,352
BPI20TravelPermitData,tabpfn3,tabular_fm,NT,branching_entropy_bucket,"branch_ent_(-0.001, 0.603]",496,0.09399230088597359,0.053757462979300306,0.02052243798971176,0.21030524000525475,0.004658323571352559,458
BPI20TravelPermitData,tabpfn3,tabular_fm,NT,branching_entropy_bucket,"branch_ent_(0.603, 1.167]",560,0.1708965236745176,0.13301394974838568,0.08477457985281944,0.3294905190356078,0.01643145145665455,506
BPI20TravelPermitData,tabpfn3,tabular_fm,NT,branching_entropy_bucket,"branch_ent_(1.167, 1.813]",569,0.45652799255636917,0.9382391972815485,0.1234486997127533,1.4629570484161376,-0.13643459880172956,509
BPI20TravelPermitData,tabpfn3,tabular_fm,NT,branching_entropy_bucket,"branch_ent_(1.813, 2.322]",375,1.2249117968253171,3.8339057284686007,0.8833141773939133,2.341188561916352,-0.20474843518715352,352
BPI20TravelPermitData,transformer,sequence,NT,branching_entropy_bucket,"branch_ent_(-0.001, 0.603]",496,0.16565278379271003,0.08624339140229824,0.09328477084636688,0.33141594752669334,-0.1334916189441555,458
BPI20TravelPermitData,transformer,sequence,NT,branching_entropy_bucket,"branch_ent_(0.603, 1.167]",560,0.2553389571474067,0.1809130660463758,0.19471925124526024,0.4080198906362057,-0.07985956238117069,506
BPI20TravelPermitData,transformer,sequence,NT,branching_entropy_bucket,"branch_ent_(1.167, 1.813]",569,0.3977691056505533,0.8072905449223173,0.16840654611587524,0.9209339857101437,-0.315203664394305,509
BPI20TravelPermitData,transformer,sequence,NT,branching_entropy_bucket,"branch_ent_(1.813, 2.322]",375,1.1100212582272166,3.4171546682977483,0.7193947099149227,2.3973715364933015,-0.34265134908538314,352
